reference_id,scan_id,raw_scan_uuid,source_split,role,processed_reference,processed_readable,instance_gt_reference,instance_gt_readable,canonical_instance_mapping_available
68bae772-3567-2f7c-804c-d77a47cdc508,scene0235_02,68bae770-3567-2f7c-80b4-0ff21a8fee10,train,adaptation,external:data_root/processed/rio/train/0235_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0235_02.txt,True,True
6993478e-1286-2e5b-82d0-eb36d75214de,scene0236_00,6993478e-1286-2e5b-82d0-eb36d75214de,train,adaptation,external:data_root/processed/rio/train/0236_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0236_00.txt,True,True
6993478e-1286-2e5b-82d0-eb36d75214de,scene0236_01,6993478c-1286-2e5b-8023-181d6efc14f9,train,adaptation,external:data_root/processed/rio/train/0236_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0236_01.txt,True,True
6a360523-fa53-2915-9506-4b95fa02cc56,scene0237_00,6a360523-fa53-2915-9506-4b95fa02cc56,train,adaptation,external:data_root/processed/rio/train/0237_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0237_00.txt,True,True
6a360523-fa53-2915-9506-4b95fa02cc56,scene0237_01,5341b7d7-8a66-2cdd-8413-00cf17af67ba,train,adaptation,external:data_root/processed/rio/train/0237_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0237_01.txt,True,True
6a360523-fa53-2915-9506-4b95fa02cc56,scene0237_02,6a36051f-fa53-2915-9497-19bbbf3df0c4,train,adaptation,external:data_root/processed/rio/train/0237_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0237_02.txt,True,True
6a36052d-fa53-2915-9764-30d81b2cc2b5,scene0238_00,6a36052d-fa53-2915-9764-30d81b2cc2b5,train,adaptation,external:data_root/processed/rio/train/0238_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0238_00.txt,True,True
6a36052d-fa53-2915-9764-30d81b2cc2b5,scene0238_01,6a36052f-fa53-2915-9400-831b60c63077,train,adaptation,external:data_root/processed/rio/train/0238_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0238_01.txt,True,True
6a36054b-fa53-2915-946e-4ec15f811f6e,scene0239_00,6a36054b-fa53-2915-946e-4ec15f811f6e,train,adaptation,external:data_root/processed/rio/train/0239_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0239_00.txt,True,True
6a36054b-fa53-2915-946e-4ec15f811f6e,scene0239_01,6a36054d-fa53-2915-94a6-7e44f4f7a6cf,train,adaptation,external:data_root/processed/rio/train/0239_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0239_01.txt,True,True
6a360567-fa53-2915-9617-da8aa432752d,scene0241_00,6a360567-fa53-2915-9617-da8aa432752d,train,adaptation,external:data_root/processed/rio/train/0241_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0241_00.txt,True,True
6a360567-fa53-2915-9617-da8aa432752d,scene0241_01,6a360565-fa53-2915-974c-3a8844e1a451,train,adaptation,external:data_root/processed/rio/train/0241_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0241_01.txt,True,True
6bde6043-9162-246f-8e11-613aba0df55c,scene0242_00,6bde6043-9162-246f-8e11-613aba0df55c,train,adaptation,external:data_root/processed/rio/train/0242_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0242_00.txt,True,True
6bde6043-9162-246f-8e11-613aba0df55c,scene0242_01,6bde603f-9162-246f-8ca4-5bb5c9fe9974,train,adaptation,external:data_root/processed/rio/train/0242_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0242_01.txt,True,True
6bde6043-9162-246f-8e11-613aba0df55c,scene0242_02,6bde6041-9162-246f-8e57-11444a314136,train,adaptation,external:data_root/processed/rio/train/0242_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0242_02.txt,True,True
6bde604b-9162-246f-8fb2-2dea80e7fb4c,scene0243_00,6bde604b-9162-246f-8fb2-2dea80e7fb4c,train,adaptation,external:data_root/processed/rio/train/0243_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0243_00.txt,True,True
6bde604b-9162-246f-8fb2-2dea80e7fb4c,scene0243_01,6bde6045-9162-246f-8dff-b27ff180a6ae,train,adaptation,external:data_root/processed/rio/train/0243_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0243_01.txt,True,True
6bde604b-9162-246f-8fb2-2dea80e7fb4c,scene0243_02,6bde6047-9162-246f-8f57-9da22a267db0,train,adaptation,external:data_root/processed/rio/train/0243_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0243_02.txt,True,True
6bde604b-9162-246f-8fb2-2dea80e7fb4c,scene0243_03,6bde6049-9162-246f-8c0e-25e1e80c0a45,train,adaptation,external:data_root/processed/rio/train/0243_03.npy,True,external:data_root/processed/rio/instance_gt/train/scene0243_03.txt,True,True
6bde6053-9162-246f-8d5d-54e5e3dd721d,scene0244_00,6bde6053-9162-246f-8d5d-54e5e3dd721d,train,adaptation,external:data_root/processed/rio/train/0244_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0244_00.txt,True,True
6bde6053-9162-246f-8d5d-54e5e3dd721d,scene0244_01,6bde604d-9162-246f-8d7d-631c1e992162,train,adaptation,external:data_root/processed/rio/train/0244_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0244_01.txt,True,True
6bde6053-9162-246f-8d5d-54e5e3dd721d,scene0244_02,6bde6051-9162-246f-8fa1-c88a8a60a97e,train,adaptation,external:data_root/processed/rio/train/0244_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0244_02.txt,True,True
6bde6055-9162-246f-8f44-e3efc21c9e14,scene0245_00,6bde6055-9162-246f-8f44-e3efc21c9e14,train,adaptation,external:data_root/processed/rio/train/0245_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0245_00.txt,True,True
6bde6055-9162-246f-8f44-e3efc21c9e14,scene0245_01,6bde6057-9162-246f-8d07-dfba45622e09,train,adaptation,external:data_root/processed/rio/train/0245_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0245_01.txt,True,True
6bde6055-9162-246f-8f44-e3efc21c9e14,scene0245_02,6bde6059-9162-246f-8f04-3dc6f8624ad2,train,adaptation,external:data_root/processed/rio/train/0245_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0245_02.txt,True,True
6bde605b-9162-246f-8f73-3a0e3627db01,scene0246_00,6bde605b-9162-246f-8f73-3a0e3627db01,train,adaptation,external:data_root/processed/rio/train/0246_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0246_00.txt,True,True
6bde605b-9162-246f-8f73-3a0e3627db01,scene0246_01,6bde605d-9162-246f-8c75-fb2f7781bc40,train,adaptation,external:data_root/processed/rio/train/0246_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0246_01.txt,True,True
6bde605b-9162-246f-8f73-3a0e3627db01,scene0246_02,6bde605f-9162-246f-8d03-644a980c1cbb,train,adaptation,external:data_root/processed/rio/train/0246_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0246_02.txt,True,True
6bde605b-9162-246f-8f73-3a0e3627db01,scene0246_03,6bde6061-9162-246f-8d02-8c10ae9f10aa,train,adaptation,external:data_root/processed/rio/train/0246_03.npy,True,external:data_root/processed/rio/instance_gt/train/scene0246_03.txt,True,True
6bde605b-9162-246f-8f73-3a0e3627db01,scene0246_04,6bde6063-9162-246f-8fea-cf3292226c38,train,adaptation,external:data_root/processed/rio/train/0246_04.npy,True,external:data_root/processed/rio/instance_gt/train/scene0246_04.txt,True,True
6bde605b-9162-246f-8f73-3a0e3627db01,scene0246_05,6bde6065-9162-246f-8d78-827bb6cbd6fe,train,adaptation,external:data_root/processed/rio/train/0246_05.npy,True,external:data_root/processed/rio/instance_gt/train/scene0246_05.txt,True,True
6bde6070-9162-246f-8ea9-c8bbe5d7133a,scene0247_00,6bde6070-9162-246f-8ea9-c8bbe5d7133a,train,adaptation,external:data_root/processed/rio/train/0247_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0247_00.txt,True,True
6bde6070-9162-246f-8ea9-c8bbe5d7133a,scene0247_01,6bde606a-9162-246f-8d00-6f12f032e27d,train,adaptation,external:data_root/processed/rio/train/0247_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0247_01.txt,True,True
6bde6070-9162-246f-8ea9-c8bbe5d7133a,scene0247_02,6bde606c-9162-246f-8dbf-b0334f524501,train,adaptation,external:data_root/processed/rio/train/0247_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0247_02.txt,True,True
6bde6070-9162-246f-8ea9-c8bbe5d7133a,scene0247_03,6bde6072-9162-246f-8fa1-71ec9bc5ebeb,train,adaptation,external:data_root/processed/rio/train/0247_03.npy,True,external:data_root/processed/rio/instance_gt/train/scene0247_03.txt,True,True
6bde6079-9162-246f-8fad-d8f2358bd413,scene0248_00,6bde6079-9162-246f-8fad-d8f2358bd413,train,adaptation,external:data_root/processed/rio/train/0248_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0248_00.txt,True,True
6bde6079-9162-246f-8fad-d8f2358bd413,scene0248_01,6bde6077-9162-246f-8c20-c85ea2964342,train,adaptation,external:data_root/processed/rio/train/0248_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0248_01.txt,True,True
6bde6079-9162-246f-8fad-d8f2358bd413,scene0248_02,6bde6074-9162-246f-8d34-5d8a64c07009,train,adaptation,external:data_root/processed/rio/train/0248_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0248_02.txt,True,True
6bde6081-9162-246f-8c4e-ffaf709d17b1,scene0249_00,6bde6081-9162-246f-8c4e-ffaf709d17b1,validation,additional_native_refs,external:data_root/processed/rio/validation/0249_00.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0249_00.txt,True,True
6bde6081-9162-246f-8c4e-ffaf709d17b1,scene0249_01,6bde607b-9162-246f-8e65-76e3ef265504,validation,additional_native_refs,external:data_root/processed/rio/validation/0249_01.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0249_01.txt,True,True
6bde6081-9162-246f-8c4e-ffaf709d17b1,scene0249_02,6bde607d-9162-246f-8f84-98cf7ac2374c,validation,additional_native_refs,external:data_root/processed/rio/validation/0249_02.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0249_02.txt,True,True
6bde6081-9162-246f-8c4e-ffaf709d17b1,scene0249_03,6bde6083-9162-246f-8c9c-e170212059b2,validation,additional_native_refs,external:data_root/processed/rio/validation/0249_03.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0249_03.txt,True,True
6bde608d-9162-246f-8dde-3f158d134d50,scene0251_00,6bde608d-9162-246f-8dde-3f158d134d50,train,adaptation,external:data_root/processed/rio/train/0251_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0251_00.txt,True,True
6bde608d-9162-246f-8dde-3f158d134d50,scene0251_01,6bde60ad-9162-246f-8cc8-71bfdd742b43,train,adaptation,external:data_root/processed/rio/train/0251_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0251_01.txt,True,True
6bde608d-9162-246f-8dde-3f158d134d50,scene0251_02,6bde60af-9162-246f-8f0e-7b3e8cb00aaf,train,adaptation,external:data_root/processed/rio/train/0251_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0251_02.txt,True,True
6bde6091-9162-246f-8ea8-fdfd6c0a7f77,scene0252_00,6bde6091-9162-246f-8ea8-fdfd6c0a7f77,train,adaptation,external:data_root/processed/rio/train/0252_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0252_00.txt,True,True
6bde6091-9162-246f-8ea8-fdfd6c0a7f77,scene0252_01,6bde608f-9162-246f-8e28-7c487fbbdfa1,train,adaptation,external:data_root/processed/rio/train/0252_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0252_01.txt,True,True
6bde609b-9162-246f-8f90-c3d2444a5ab8,scene0253_00,6bde609b-9162-246f-8f90-c3d2444a5ab8,train,adaptation,external:data_root/processed/rio/train/0253_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0253_00.txt,True,True
6bde609b-9162-246f-8f90-c3d2444a5ab8,scene0253_01,6bde6097-9162-246f-8d95-70c71505f2e3,train,adaptation,external:data_root/processed/rio/train/0253_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0253_01.txt,True,True
6bde609b-9162-246f-8f90-c3d2444a5ab8,scene0253_02,6bde6099-9162-246f-8d20-43caaaf32911,train,adaptation,external:data_root/processed/rio/train/0253_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0253_02.txt,True,True
6bde609d-9162-246f-8e6e-a3f462f77042,scene0254_00,6bde609d-9162-246f-8e6e-a3f462f77042,train,adaptation,external:data_root/processed/rio/train/0254_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0254_00.txt,True,True
6bde609d-9162-246f-8e6e-a3f462f77042,scene0254_01,6bde609f-9162-246f-8c79-3b26507f2ffd,train,adaptation,external:data_root/processed/rio/train/0254_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0254_01.txt,True,True
6bde60a3-9162-246f-8ca3-48f7e86e95b8,scene0255_00,6bde60a3-9162-246f-8ca3-48f7e86e95b8,train,adaptation,external:data_root/processed/rio/train/0255_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0255_00.txt,True,True
6bde60a3-9162-246f-8ca3-48f7e86e95b8,scene0255_01,6bde60a1-9162-246f-8c51-a147225db6bd,train,adaptation,external:data_root/processed/rio/train/0255_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0255_01.txt,True,True
6bde60a9-9162-246f-8f1a-2441db12c4d1,scene0256_00,6bde60a9-9162-246f-8f1a-2441db12c4d1,train,adaptation,external:data_root/processed/rio/train/0256_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0256_00.txt,True,True
6bde60a9-9162-246f-8f1a-2441db12c4d1,scene0256_01,6bde60a7-9162-246f-8c6b-2f431eb7cb26,train,adaptation,external:data_root/processed/rio/train/0256_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0256_01.txt,True,True
6bde60ba-9162-246f-8eaf-b462f3cf6234,scene0257_00,6bde60ba-9162-246f-8eaf-b462f3cf6234,train,adaptation,external:data_root/processed/rio/train/0257_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0257_00.txt,True,True
6bde60ba-9162-246f-8eaf-b462f3cf6234,scene0257_01,6bde60b7-9162-246f-8e93-2738e71ccafd,train,adaptation,external:data_root/processed/rio/train/0257_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0257_01.txt,True,True
6bde60ba-9162-246f-8eaf-b462f3cf6234,scene0257_02,6bde60bc-9162-246f-8e50-ca5054c79322,train,adaptation,external:data_root/processed/rio/train/0257_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0257_02.txt,True,True
6bde60ba-9162-246f-8eaf-b462f3cf6234,scene0257_03,6bde60be-9162-246f-8e66-adb6a3511e6e,train,adaptation,external:data_root/processed/rio/train/0257_03.npy,True,external:data_root/processed/rio/instance_gt/train/scene0257_03.txt,True,True
6bde60c0-9162-246f-8d1f-32543babecfb,scene0258_00,6bde60c0-9162-246f-8d1f-32543babecfb,train,adaptation,external:data_root/processed/rio/train/0258_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0258_00.txt,True,True
6bde60c0-9162-246f-8d1f-32543babecfb,scene0258_01,6bde60c6-9162-246f-8d25-4df09330450c,train,adaptation,external:data_root/processed/rio/train/0258_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0258_01.txt,True,True
6bde60c0-9162-246f-8d1f-32543babecfb,scene0258_02,6bde60c2-9162-246f-8e01-7b0b9b12cca4,train,adaptation,external:data_root/processed/rio/train/0258_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0258_02.txt,True,True
6bde60c0-9162-246f-8d1f-32543babecfb,scene0258_03,6bde60c4-9162-246f-8c1e-b0c518544104,train,adaptation,external:data_root/processed/rio/train/0258_03.npy,True,external:data_root/processed/rio/instance_gt/train/scene0258_03.txt,True,True
6bde60cb-9162-246f-8cf5-d04f7426e56f,scene0259_00,6bde60cb-9162-246f-8cf5-d04f7426e56f,validation,additional_native_refs,external:data_root/processed/rio/validation/0259_00.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0259_00.txt,True,True
6bde60cb-9162-246f-8cf5-d04f7426e56f,scene0259_01,6bde60cd-9162-246f-8fad-fca80b4d6ad8,validation,additional_native_refs,external:data_root/processed/rio/validation/0259_01.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0259_01.txt,True,True
6bde60cb-9162-246f-8cf5-d04f7426e56f,scene0259_02,6bde60cf-9162-246f-8f98-6355d75494c2,validation,additional_native_refs,external:data_root/processed/rio/validation/0259_02.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0259_02.txt,True,True
6bde60d8-9162-246f-8f11-834bec23f91e,scene0261_00,6bde60d8-9162-246f-8f11-834bec23f91e,train,adaptation,external:data_root/processed/rio/train/0261_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0261_00.txt,True,True
6bde60d8-9162-246f-8f11-834bec23f91e,scene0261_01,6bde60da-9162-246f-8ec0-a5f4760ef7b8,train,adaptation,external:data_root/processed/rio/train/0261_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0261_01.txt,True,True
6bde60d8-9162-246f-8f11-834bec23f91e,scene0261_02,6bde60dc-9162-246f-8c8c-9403300d2636,train,adaptation,external:data_root/processed/rio/train/0261_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0261_02.txt,True,True
6bde60e0-9162-246f-8df9-b07dc8fa8ddf,scene0262_00,6bde60e0-9162-246f-8df9-b07dc8fa8ddf,train,adaptation,external:data_root/processed/rio/train/0262_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0262_00.txt,True,True
6bde60e0-9162-246f-8df9-b07dc8fa8ddf,scene0262_01,6bde60de-9162-246f-8cb4-87b39c9ac5e7,train,adaptation,external:data_root/processed/rio/train/0262_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0262_01.txt,True,True
6bde60e6-9162-246f-8d7f-823d12b5e358,scene0263_00,6bde60e6-9162-246f-8d7f-823d12b5e358,train,adaptation,external:data_root/processed/rio/train/0263_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0263_00.txt,True,True
6bde60e6-9162-246f-8d7f-823d12b5e358,scene0263_01,6bde60ec-9162-246f-8d34-324b01605c9c,train,adaptation,external:data_root/processed/rio/train/0263_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0263_01.txt,True,True
6bde60e6-9162-246f-8d7f-823d12b5e358,scene0263_02,6bde60e8-9162-246f-8f82-83326a675ee0,train,adaptation,external:data_root/processed/rio/train/0263_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0263_02.txt,True,True
6bde60e6-9162-246f-8d7f-823d12b5e358,scene0263_03,6bde60ea-9162-246f-8e87-899570bd80e6,train,adaptation,external:data_root/processed/rio/train/0263_03.npy,True,external:data_root/processed/rio/instance_gt/train/scene0263_03.txt,True,True
6ed38500-7db9-2d45-810c-865e82827b54,scene0264_00,6ed38500-7db9-2d45-810c-865e82827b54,train,adaptation,external:data_root/processed/rio/train/0264_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0264_00.txt,True,True
6ed38500-7db9-2d45-810c-865e82827b54,scene0264_01,6ed384fe-7db9-2d45-8086-01bab3279730,train,adaptation,external:data_root/processed/rio/train/0264_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0264_01.txt,True,True
6ed38500-7db9-2d45-810c-865e82827b54,scene0264_02,6ed38502-7db9-2d45-8219-6521d44b8025,train,adaptation,external:data_root/processed/rio/train/0264_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0264_02.txt,True,True
7272e161-a01b-20f6-8b5a-0b97efeb6545,scene0265_00,7272e161-a01b-20f6-8b5a-0b97efeb6545,train,adaptation,external:data_root/processed/rio/train/0265_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0265_00.txt,True,True
7272e161-a01b-20f6-8b5a-0b97efeb6545,scene0265_01,5341b79d-8a66-2cdd-85e0-e95b96563cd3,train,adaptation,external:data_root/processed/rio/train/0265_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0265_01.txt,True,True
7272e161-a01b-20f6-8b5a-0b97efeb6545,scene0265_02,8eabc441-5af7-2f32-85e5-f1bd241503de,train,adaptation,external:data_root/processed/rio/train/0265_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0265_02.txt,True,True
73315a27-185c-2c8a-848a-46d989c1112a,scene0266_00,73315a27-185c-2c8a-848a-46d989c1112a,train,adaptation,external:data_root/processed/rio/train/0266_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0266_00.txt,True,True
73315a27-185c-2c8a-848a-46d989c1112a,scene0266_01,f6f1d5ae-a401-23c0-89ad-8ddea9ae5a6c,train,adaptation,external:data_root/processed/rio/train/0266_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0266_01.txt,True,True
73315a2b-185c-2c8a-8772-fe23ddd2f531,scene0267_00,73315a2b-185c-2c8a-8772-fe23ddd2f531,train,adaptation,external:data_root/processed/rio/train/0267_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0267_00.txt,True,True
73315a2b-185c-2c8a-8772-fe23ddd2f531,scene0267_01,73315a29-185c-2c8a-860a-e0303d3dd492,train,adaptation,external:data_root/processed/rio/train/0267_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0267_01.txt,True,True
73315a2d-185c-2c8a-87e9-d8dfe07ae3cb,scene0268_00,73315a2d-185c-2c8a-87e9-d8dfe07ae3cb,train,adaptation,external:data_root/processed/rio/train/0268_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0268_00.txt,True,True
73315a2d-185c-2c8a-87e9-d8dfe07ae3cb,scene0268_01,73315a33-185c-2c8a-87a3-7915ecadfa45,train,adaptation,external:data_root/processed/rio/train/0268_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0268_01.txt,True,True
73315a2d-185c-2c8a-87e9-d8dfe07ae3cb,scene0268_02,73315a31-185c-2c8a-8559-79c05e1e8b6f,train,adaptation,external:data_root/processed/rio/train/0268_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0268_02.txt,True,True
742e8f15-be0a-294e-9ebb-6c72dbcb9662,scene0269_00,742e8f15-be0a-294e-9ebb-6c72dbcb9662,validation,additional_native_refs,external:data_root/processed/rio/validation/0269_00.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0269_00.txt,True,True
742e8f15-be0a-294e-9ebb-6c72dbcb9662,scene0269_01,68bae75f-3567-2f7c-829d-7422117729f3,validation,additional_native_refs,external:data_root/processed/rio/validation/0269_01.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0269_01.txt,True,True
742e8f15-be0a-294e-9ebb-6c72dbcb9662,scene0269_02,742e8f17-be0a-294e-9dd3-52492d308e2b,validation,additional_native_refs,external:data_root/processed/rio/validation/0269_02.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0269_02.txt,True,True
742e8f15-be0a-294e-9ebb-6c72dbcb9662,scene0269_03,742e8f19-be0a-294e-9eb6-50dc474b110e,validation,additional_native_refs,external:data_root/processed/rio/validation/0269_03.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0269_03.txt,True,True
751a559f-fe61-2c3b-8cec-258075450954,scene0271_00,751a559f-fe61-2c3b-8cec-258075450954,train,adaptation,external:data_root/processed/rio/train/0271_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0271_00.txt,True,True
751a559f-fe61-2c3b-8cec-258075450954,scene0271_01,751a5594-fe61-2c3b-8d40-d10f380079b3,train,adaptation,external:data_root/processed/rio/train/0271_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0271_01.txt,True,True
751a55a1-fe61-2c3b-8df5-925bfeac2496,scene0272_00,751a55a1-fe61-2c3b-8df5-925bfeac2496,train,adaptation,external:data_root/processed/rio/train/0272_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0272_00.txt,True,True
751a55a1-fe61-2c3b-8df5-925bfeac2496,scene0272_01,751a557f-fe61-2c3b-8f60-a1ba913060c4,train,adaptation,external:data_root/processed/rio/train/0272_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0272_01.txt,True,True
751a55a1-fe61-2c3b-8df5-925bfeac2496,scene0272_02,751a558c-fe61-2c3b-8f4e-340ddb43b8bd,train,adaptation,external:data_root/processed/rio/train/0272_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0272_02.txt,True,True
751a55a3-fe61-2c3b-8d1b-daad80d1af30,scene0273_00,751a55a3-fe61-2c3b-8d1b-daad80d1af30,train,adaptation,external:data_root/processed/rio/train/0273_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0273_00.txt,True,True
751a55a3-fe61-2c3b-8d1b-daad80d1af30,scene0273_01,751a5581-fe61-2c3b-8cac-76cacfb277e0,train,adaptation,external:data_root/processed/rio/train/0273_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0273_01.txt,True,True
751a55a3-fe61-2c3b-8d1b-daad80d1af30,scene0273_02,751a558a-fe61-2c3b-8f24-9c288e5fca94,train,adaptation,external:data_root/processed/rio/train/0273_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0273_02.txt,True,True
751a55a5-fe61-2c3b-8d49-350e8169e05e,scene0274_00,751a55a5-fe61-2c3b-8d49-350e8169e05e,train,adaptation,external:data_root/processed/rio/train/0274_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0274_00.txt,True,True
751a55a5-fe61-2c3b-8d49-350e8169e05e,scene0274_01,751a5584-fe61-2c3b-8eb1-cfbcd57469dc,train,adaptation,external:data_root/processed/rio/train/0274_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0274_01.txt,True,True
751a55a5-fe61-2c3b-8d49-350e8169e05e,scene0274_02,751a558e-fe61-2c3b-8d62-3b2ddfeb7758,train,adaptation,external:data_root/processed/rio/train/0274_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0274_02.txt,True,True
751a55a7-fe61-2c3b-8caa-1aa9dfb86ece,scene0275_00,751a55a7-fe61-2c3b-8caa-1aa9dfb86ece,train,adaptation,external:data_root/processed/rio/train/0275_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0275_00.txt,True,True
751a55a7-fe61-2c3b-8caa-1aa9dfb86ece,scene0275_01,751a5588-fe61-2c3b-8f6d-1e454269dd55,train,adaptation,external:data_root/processed/rio/train/0275_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0275_01.txt,True,True
751a55a7-fe61-2c3b-8caa-1aa9dfb86ece,scene0275_02,751a5590-fe61-2c3b-8dd8-414f615e5a97,train,adaptation,external:data_root/processed/rio/train/0275_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0275_02.txt,True,True
752cc57f-920c-26f5-8e8d-1f9d567cffd7,scene0276_00,752cc57f-920c-26f5-8e8d-1f9d567cffd7,train,adaptation,external:data_root/processed/rio/train/0276_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0276_00.txt,True,True
752cc57f-920c-26f5-8e8d-1f9d567cffd7,scene0276_01,752cc581-920c-26f5-8e51-9520e8441118,train,adaptation,external:data_root/processed/rio/train/0276_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0276_01.txt,True,True
752cc57f-920c-26f5-8e8d-1f9d567cffd7,scene0276_02,752cc583-920c-26f5-8fcc-02c767693c60,train,adaptation,external:data_root/processed/rio/train/0276_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0276_02.txt,True,True
752cc57f-920c-26f5-8e8d-1f9d567cffd7,scene0276_03,752cc585-920c-26f5-8e40-9e37e31cc861,train,adaptation,external:data_root/processed/rio/train/0276_03.npy,True,external:data_root/processed/rio/instance_gt/train/scene0276_03.txt,True,True
